movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month,director,actors
396158,나도 때론 포르노그라피의 주인공이고 싶다,나도 때론 포르노그라피의 주인공이고 싶다,ko,2015-11-12,81,0,0,5.0,2,1.5077,"['로맨스', '드라마']",[],['KR'],2015.0,11.0,Jang Seong-Soo,"Choi Ri-ho, Choi Moon-kyoung, Park Ji-soo, Seo Gap-suk, Han Ji-eun"
396282,첫사랑,첫사랑,ko,2006-09-01,0,0,0,0.0,0,1.2611,[],[],['KR'],2006.0,9.0,Jang Seong-Soo,"Jang Shin-young, Baek Sung-hyun"
396303,번개맨,번개맨,ko,2016-02-11,72,0,0,0.0,0,0.3626,[],"['Korea Educational Broadcasting System (EBS)', 'CJ ENM', 'Kidari ENT']",['KR'],2016.0,2.0,Cho Keun-hyun,"Jung Hyun-jin, Luna, Song Wook-kyung, Park Jung-geum, Nam Il-woo"
396535,부산행,부산행,ko,2016-07-20,118,8500000,87547518,7.753,7912,14.5036,"['공포', '스릴러', '액션', '모험']","['Next Entertainment World', 'RedPeter Films', 'Contents Panda', 'Union Investment Partners', 'KTB Network']",['KR'],2016.0,7.0,Yeon Sang-ho,"Gong Yoo, Kim Su-an, Jung Yu-mi, Don Lee, Choi Woo-shik"
396642,키스,키스,ko,2011-10-07,121,0,0,0.0,0,0.0071,[],[],[],2011.0,10.0,Lee Hyeon-cheol,
396937,마담 B,마담 B,ko,2017-02-22,71,0,0,6.1,8,0.3306,['다큐멘터리'],"['Zorba Production', 'Cinesopa']","['KR', 'FR']",2017.0,2.0,Jéro Yun,madam b
397379,초인,초인,ko,2016-05-05,102,0,0,6.5,6,0.4015,['로맨스'],"['KT&G Sangsangmadang', 'Daemyung Culture Factory', 'Parade Pictures']",['KR'],2016.0,5.0,Seo Eun-young,"Kim Jung-hyun, Chae Seo-jin, Seo Young-hwa, Yang Mal-bok"
397567,신과함께-죄와 벌,신과함께-죄와 벌,ko,2017-12-20,139,18300000,125983972,8.07,1099,5.4082,"['액션', '모험', '드라마', '판타지', '스릴러']","['Lotte Entertainment', 'Dexter Studios', 'Realies Pictures', 'Korean Film Council', 'Alpha Pictures', 'kth', 'Union Investment Partners']",['KR'],2017.0,12.0,Kim Yong-hwa,"Ha Jung-woo, Cha Tae-hyun, Ju Ji-hoon, Kim Hyang-gi, Lee Jung-jae"
398076,알바생들,알바생들,ko,2016-04-28,76,0,0,6.0,1,0.7082,['드라마'],[],['KR'],2016.0,4.0,Hong Su-dong,"Lee Eun-mi, Yang Geun-seok, Shim Ho-sung, Ahn So-hee"
398246,최악의 하루,최악의 하루,ko,2016-08-25,93,0,0,6.2,9,1.7015,"['드라마', '로맨스']","['Indiestory', 'CGV Arthouse']",['KR'],2016.0,8.0,Kim Jong-kwan,"Han Yeri, Ryo Iwase, Kwon Yul, Lee Hee-jun, Lee Seung-yeon"
399166,사돈의 팔촌,사돈의 팔촌,ko,2016-05-12,103,0,0,7.8,4,1.3124,"['가족', '드라마', '로맨스']","['Bleeding Brothers', 'Childhood Productions (KR)']",['KR'],2016.0,5.0,Chang Hyun-sang,"Jang In-sub, Bae So-eun, Cho Soo-hyang, Joo Ye-rin, Lee Hyeong-gu"
399781,아빠가 돌아왔다,아빠가 돌아왔다,ko,2016-05-19,100,0,0,4.0,2,0.7022,"['가족', '드라마']",[],['KR'],2016.0,5.0,Yoon Yeo-chang,"Cho Dong-hyuk, Hong Ah-reum, Lee Yong-nyeo, Kim Sun-young, Woo Hyeon"
399783,탐욕,탐욕,ko,2016-05-12,85,0,0,3.5,2,0.7611,['로맨스'],[],['KR'],2016.0,5.0,,"Kim Min-ki, Iori Kogawa, An Min-young"
399904,맛있는 섹스: 인연,맛있는 섹스: 인연,ko,2013-06-27,60,0,0,7.0,1,0.5398,['로맨스'],[],['KR'],2013.0,6.0,Lee Se-il,"Lee Kyung-min, Yang Min-young, Ban Hee, Jo Yong-bok"
400421,사냥,사냥,ko,2016-06-29,93,0,0,5.2,9,1.1802,"['액션', '스릴러']","['Lotte Entertainment', 'Big Stone Pictures']",['KR'],2016.0,6.0,Lee Woo-chul,"Ahn Sung-ki, Cho Jin-woong, Han Yeri, Kwon Yul, Son Hyun-joo"
400823,"덫, 치명적인 유혹","덫, 치명적인 유혹",ko,2015-09-17,107,0,0,4.7,10,2.0876,"['스릴러', '드라마']","['Zio Entertainment', '9ers Entertainment', 'Golden Tide Pictures']",['KR'],2015.0,9.0,Bong Man-dae,"Yu Ha-jun, Kang Yong-Kyu, Jo Soo-jung, Jung Min-gyeol, Na Sang-Gyoo"
400990,무서운 이야기 3: 화성에서 온 소녀,무서운 이야기 3: 화성에서 온 소녀,ko,2016-06-02,94,0,0,6.0,13,0.3705,"['스릴러', '공포']","['Lotte Entertainment', 'Soo Film']",['KR'],2016.0,6.0,Kim Sun,"Kim Su-an, Cha Ji-yeon, Im Seul-ong, Min Moo-je, Kim Jong-soo"
401133,비밀은 없다,비밀은 없다,ko,2016-06-23,102,0,0,7.0,54,2.1473,"['스릴러', '드라마']","['Film Train', 'CJ Entertainment', 'Gummy Film']",['KR'],2016.0,6.0,Lee Kyoung-mi,"Son Ye-jin, Kim Joo-hyuk, Choi Yu-hwa, Kim Min-jae, Park Jin-woo"
402648,굿바이 싱글,굿바이 싱글,ko,2016-06-29,119,0,0,6.1,23,1.687,"['드라마', '코미디', '액션']","['Film Company RAM', 'Showbox', 'HODU&U Pictures']",['KR'],2016.0,6.0,Kim Tae-gon,"Kim Hye-soo, Don Lee, Kim Hyeon-soo, Kim Yong-geon, Seo Hyun-jin"
403066,경계,경계,ko,2016-06-30,87,0,0,5.0,1,0.2128,['다큐멘터리'],[],"['SG', 'KR', 'ID']",2016.0,6.0,Vladimir Todorović,"Park Chul-woong, Jong-hwan Kim, Song Boknam, Lee Haeyeong"
403588,아내의 애인,아내의 애인,ko,2015-10-01,92,0,0,6.6,5,1.4002,['로맨스'],['Four Seasons of Younghwasa'],[],2015.0,10.0,So Young-hwan,"Kim Tae-jeong, Lee Hyeon-seong, Jeong Tae-min, Im So-mi"
403910,레나,레나,ko,2016-05-26,109,0,0,7.0,2,0.2789,"['드라마', '로맨스']",['(주) 씨네코뮨'],['KR'],2016.0,5.0,Kim Do-won,"Park Gi-rim, Kim Jae-man, Go Hui-gi, Kim Joo-hwang"
404007,카이: 거울 호수의 전설,카이: 거울 호수의 전설,ko,2016-08-18,96,0,0,4.0,1,0.7815,"['액션', '모험', '드라마', '애니메이션']","['Studio Dadashow', 'RedPeter Films', 'Plus M Entertainment']",['KR'],2016.0,8.0,Lee Sung-gang,"Kang Jin-ah, Kim Young-eun"
404421,플랑크 상수,플랑크 상수,ko,2015-04-30,80,0,0,5.5,2,0.8298,"['드라마', '판타지', '코미디']",[],['KR'],2015.0,4.0,Cho Sung-kyu,"Kim Jae-uck, Kim Poo-Reun, Cha Young-nam, Jin Ah Reum, Ahn Ji-hye"
404486,양치기들,양치기들,ko,2016-06-02,76,0,0,7.1,17,1.4898,"['범죄', '미스터리']","['CGV Arthouse', 'Korean Academy of Film Arts', 'Korean Film Council']",['KR'],2016.0,6.0,Kim Jin-hwang,"Park Jong-hwan, Kim Yae-eun, Lee Ga-sub, Cha Rae-hyung, Oh Chang-kyung"
405444,모텔,모텔,ko,2015-11-10,79,0,0,2.0,1,0.4562,[],[],[],2015.0,11.0,Lee Soong-hwan,"Lee Jeong-gil, Lee Eun-mi, So Myeong, Jang Chang-myung"
405457,극장판 안녕 자두야,극장판 안녕 자두야,ko,2016-05-04,75,0,0,7.0,3,0.6776,['애니메이션'],"['CJ ENM', 'CJ Entertainment']",['KR'],2016.0,5.0,Son Seok-woo,"Yeo Min-jeong, Yang Jeong-hwa, Kim Young-eun, Jeong Yu-mi, Kim Hyun-ji"
405458,최강전사 미니특공대: 영웅의 탄생,최강전사 미니특공대: 영웅의 탄생,ko,2016-02-04,68,0,0,7.923,26,2.0033,"['가족', '애니메이션']",['SAMG Entertainment'],['KR'],2016.0,2.0,Lee Young-jun,"Um Sang-hyun, Yang Jeong-hwa, Jeon Tae-yeol, Shin Yong-woo, Lee So-yeong"
406260,트릭,트릭,ko,2016-07-13,94,0,0,5.0,2,0.2548,"['스릴러', '드라마']","['Storm Pictures Korea', 'ISU C&E', 'LCO']",['KR'],2016.0,7.0,Lee Chang-yeol,"Lee Jung-jin, Kang Ye-won, Kim Tae-hun, Lee Hee-jin, Song Young-gyu"
406485,우리 연애의 이력,우리 연애의 이력,ko,2016-06-29,101,0,0,5.7,3,0.4165,"['로맨스', '코미디']",['Contents Panda'],['KR'],2016.0,6.0,Jo Seung-eun,"Jeon Hye-bin, Shin Min-chul, Hwang Seung-eon, Park Choong-seon, Bang Eun-hee"
407887,인천상륙작전,인천상륙작전,ko,2016-07-27,110,12700000,49196532,5.9,215,2.2879,"['역사', '드라마', '전쟁', '액션']","['Taewon Entertainment', 'CJ Entertainment', 'Union Investment Partners', 'Finecut', 'Celltrion Entertainment', 'KBS Media', 'Korea Investment Partners', 'KBS']",['KR'],2016.0,7.0,John H. Lee,"Lee Jung-jae, Liam Neeson, Lee Beom-soo, Jin Se-yeon, Jung Jun-ho"
407997,스틸 플라워,스틸 플라워,ko,2016-04-07,83,0,0,8.0,1,0.2721,['드라마'],"['Indiestory', 'Moviengine']",['KR'],2016.0,4.0,Park Suk-young,"Jeong Ha-dam, Kim Tae-hee, Yu Ann, Park Myung-hoon, Choi Moon-soo"
408320,환타스틱 러브짐,환타스틱 러브짐,ko,2015-10-08,83,0,0,1.0,1,0.389,"['코미디', '로맨스', '드라마']",['유비네트워크'],['KR'],2015.0,10.0,Woojin Han,"An Hong-jin, 곽정화, 에리카, 제임스 코완, Eun Ji-hye"
408349,내 이웃의 아내,내 이웃의 아내,ko,2016-07-28,80,0,0,4.333,6,3.3167,"['로맨스', '드라마']",[],['KR'],2016.0,7.0,Jung Dae-man,"Kim Jin-seon, Kim Geon, Min Jae-ha, Im So-mi, Oh Mi-seon"
408360,덕혜옹주,덕혜옹주,ko,2016-08-03,127,0,39695124,6.711,64,1.2705,"['액션', '드라마', '역사']","['Lotte Entertainment', 'DCG Plus', 'Hive Media Corp', 'Ho Film', 'CJ Entertainment']",['KR'],2016.0,8.0,Hur Jin-ho,"Son Ye-jin, Park Hae-il, Ra Mi-ran, Jung Sang-hoon, Kim So-hyun"
408362,국가대표 2,국가대표 2,ko,2016-08-10,126,0,0,6.1,11,1.398,['드라마'],"['KM Culture', 'Plus M Entertainment']",['KR'],2016.0,8.0,Kim Jong-hyun,"Soo Ae, Oh Dal-su, Oh Yeon-seo, Ha Jae-sook, Kim Seul-ki"
408620,아수라,아수라,ko,2016-09-28,132,0,18200000,6.823,113,2.2377,"['액션', '범죄', '스릴러']","['CJ Entertainment', 'Sanai Pictures']",['KR'],2016.0,9.0,Kim Sung-soo,"Jung Woo-sung, Hwang Jung-min, Ju Ji-hoon, Kwak Do-won, Jeong Man-sik"
408851,그랜드 파더,그랜드 파더,ko,2016-08-31,91,0,0,5.0,1,1.0097,"['액션', '드라마']",['Invent Stone'],['KR'],2016.0,8.0,Lee Seo,"Park Keun-hyong, Go Bo-gyeol, Jung Jin-young, Oh Seung-yun, Woo Ki-hong"
408855,어떻게 헤어질까,어떻게 헤어질까,ko,2016-11-03,103,0,0,5.0,1,1.0079,['드라마'],[],['KR'],2016.0,11.0,Cho Sung-kyu,"Seo Jun-young, Park Gyu-ri, Lee Young-ran, Kim Kang-hyun, Choi Hee-seo"
408881,김광석,김광석,ko,2017-08-30,82,0,0,7.0,1,0.1903,"['음악', '다큐멘터리']","['Cineport', 'Moving Pictures Company']",['KR'],2017.0,8.0,Lee Sang-ho,"Kim Kwang-seok, Lee Sang-ho, Shin Jong-min, An Cheol-ho"
409123,바람난 여자들,바람난 여자들,ko,2016-07-21,85,0,0,9.0,3,1.3949,['로맨스'],['Four Seasons of Younghwasa'],['KR'],2016.0,7.0,Gi Dae-ho,"Park Cho-rong-I, Jeong Min-joo, Choi Kyeong-hee-I, Lim Hye-jin, Je Dong-hwa"
409161,남녀의 궁합,남녀의 궁합,ko,2016-05-19,92,0,0,4.75,4,1.064,['로맨스'],[],[],2016.0,5.0,Chae Gil-byeong,"Ji Eun-seo, Baek Se-ri, Lee Yoo-hee, Kim Si-yoo-II, Go Soo-hyun"
409166,하고 싶은 날,하고 싶은 날,ko,2016-06-28,75,0,0,1.5,2,0.7819,"['로맨스', '드라마']",[],['KR'],2016.0,6.0,Jang Jeong-Gwan,"Kim Seong-hee-III, Lee In-joon, Lee Sin-ho, Lee Soo-Jin"
409245,빅뱅 MADE - THE MOVIE,Big Bang Made - The Movie,ko,2016-06-30,114,0,0,7.8,6,1.2935,"['음악', '다큐멘터리']","['YG Entertainment', 'CJ CGV']",['KR'],2016.0,6.0,Byun Jin Ho,"G-Dragon, Taeyang, Choi Seung-hyun, Kang Dae-sung, Seungri"
409279,맛있는 영화,맛있는 영화,ko,2016-05-26,67,0,0,0.0,0,0.0727,"['드라마', '로맨스']",[],['KR'],2016.0,5.0,Park Bum-soo,"Ricks, Da Na"
409282,타부: 새누나,타부: 새누나,ko,2016-06-16,78,0,0,7.5,4,2.2553,"['로맨스', '드라마', '스릴러']",[],['KR'],2016.0,6.0,Kook Man-joong,"Jeong Yoon-I, Lee Yoo-rin, Min Joon, Kim Yeong-sik, Do Mo-se"
409285,엄딸,엄딸,ko,2016-05-26,75,0,0,6.0,2,1.3612,"['드라마', '로맨스']",[],['KR'],2016.0,5.0,Kang Baek-ho,"Jeong Yoon-I, Wi Ji-Woong, Seo Bo-ra, Do Mo-se, Mi Hee"
409700,Digital Sam in Sam Saek 2006: Talk to Her,Digital Sam in Sam Saek 2006: Talk to Her,en,2006-01-01,107,0,0,6.5,4,0.1551,['드라마'],[],['KR'],2006.0,1.0,Darezhan Omirbayev,"Ananda Everingham, Erich Fleshman"
410310,철수♡영희,철수♡영희,ko,2005-01-07,84,0,0,4.7,3,1.0874,"['코미디', '로맨스']",[],['KR'],2005.0,1.0,Hwang Gyu-deok,"Jung Jin-young, Han Da-gam, Park Tae-yeong, Teresa Choi, Jeon Ha-eun"
410678,당신자신과 당신의 것,당신자신과 당신의 것,ko,2016-11-10,86,0,0,6.151,53,0.6841,"['드라마', '코미디']","['Jeonwonsa Film', 'Contents Panda']",['KR'],2016.0,11.0,Hong Sang-soo,"Kim Joo-hyuk, Lee You-young, Kim Eui-sung, Kwon Hae-hyo, Yu Jun-sang"
410785,주말부부,주말부부,ko,2016-08-07,86,0,0,6.667,3,0.9829,['로맨스'],[],['KR'],2016.0,8.0,Gi Dae-ho,"Jung Myung-seo, So Yeong, Jang Tae-san, Ahn So-hee, Kang Ye-na"
410882,"고산자, 대동여지도","고산자, 대동여지도",ko,2016-09-07,129,0,0,6.7,21,0.87,"['역사', '드라마']","['CJ Entertainment', 'Cinema Service']",['KR'],2016.0,9.0,Kang Woo-suk,"Cha Seung-won, Yu Jun-sang, Nam Ji-hyun, Nam Kyung-eup, Kim In-kwon"
411597,리턴매치,리턴매치,ko,2014-03-06,37,0,0,0.0,0,0.0899,['로맨스'],[],['KR'],2014.0,3.0,Kim Yong-wan,"Jeong Yeon-joo, Lee Ji-hoon"
412073,"씨, 베토벤","씨, 베토벤",ko,2014-03-27,90,0,0,6.0,1,0.254,['드라마'],[],['KR'],2014.0,3.0,Park Jin-soon,"Kim So-jin, Gong Sang-a, Kim Joong-ki, Lee Sang-woo, Kang Shin-il"
412086,아빠친구,아빠친구,ko,2016-08-18,75,0,0,5.0,1,1.9534,['로맨스'],[],[],2016.0,8.0,Kook Man-joong,"Lee Soo-min, Wang Hoon-ah, Lee Hyeon-jeong-II, Lee Yul-eum, Lee Soo-min"
412094,그물,그물,ko,2016-10-06,114,0,599913,7.357,189,1.2844,['드라마'],"['Kim Ki Duk Film', 'Next Entertainment World', 'Finecut']",['KR'],2016.0,10.0,Kim Ki-duk,"Ryoo Seung-bum, Lee Won-keun, Kim Young-min, Choi Gwi-hwa, Lee Na-ra"
412134,캐릭터,캐릭터,ko,2011-11-17,99,0,0,0.0,0,0.2333,['드라마'],[],['KR'],2011.0,11.0,Son Kwang-Ju,"Kim Su-hyeon, Ha-min, Lee Hwan"
412240,그림자들의 섬,그림자들의 섬,ko,2016-08-25,98,0,0,0.0,0,0.0519,['다큐멘터리'],['Cinema Dal'],['KR'],2016.0,8.0,Kim Jeong-keun,"Roh Moo-hyun, Park Geun-hye, Kim Jin-sook, Park Seong-ho, Yoon Kook-seong"
412879,녹화중이야,녹화중이야,ko,2017-03-02,93,0,0,0.0,0,0.379,[],"['Indieplug', 'Nogari Film']",['KR'],2017.0,3.0,Park Min-kook,"Kim Hye-yeon, Choi Hyun-woo, Park Sang-kyu, Seo Jin-won, Yoon Tae-hee"
413330,왕후 심청,왕후 심청,ko,2005-08-12,93,0,6500000,0.0,0,0.2873,['애니메이션'],"['SEK Animation Studio', 'KOAA Films', 'AKOM Production Company']","['KP', 'KR']",2005.0,8.0,Nelson Shin,
413435,라라 선샤인,라라 선샤인,ko,2009-10-22,63,0,0,0.0,0,0.3638,['드라마'],[],[],2009.0,10.0,Aaron Kim,"Yang Eun-yong, Lee Yoon-geon, Ahn Ji-hye, Jeong In-gi"
413542,뱀파이어는 우리 옆집에 산다,뱀파이어는 우리 옆집에 산다,ko,2015-10-08,18,0,0,5.7,8,1.7893,['드라마'],[],['KR'],2015.0,10.0,Im Sang-soo,"Ji Sung, Park So-dam, Kim Eung-soo, Jung Won-joong"
413629,나는 갈매기,나는 갈매기,ko,2009-09-26,85,0,0,0.0,0,0.0832,['다큐멘터리'],[],['KR'],2009.0,9.0,,
413740,범죄의 여왕,범죄의 여왕,ko,2016-08-25,103,0,0,7.737,19,1.4836,"['스릴러', '코미디', '범죄']","['KwangHwaMoon Cinema', 'Contents Panda', 'The Contents On']",['KR'],2016.0,8.0,Lee Yo-sup,"Park Ji-young, Jo Bok-rae, Kim Dae-hyun, Heo Jeong-do, Baek Soo-jang"
414084,굿바이 홈런,굿바이 홈런,ko,2013-02-14,84,0,0,0.0,0,0.0379,['다큐멘터리'],[],['KR'],2013.0,2.0,,"Jung Jimin, Lee Jun-seok, Kim Nae-sik, Son Ki-hyun, Yoon Jae-sik"
414189,8월의 일요일들,8월의 일요일들,ko,2006-09-29,105,0,0,0.0,0,0.992,"['로맨스', '드라마']",['Indiestory'],['KR'],2006.0,9.0,Lee Jin-woo,"Yang Eun-yong, Lim Hyung-kook, Oh Jung-se, Lee Ji-soo"
414195,감자 심포니,감자 심포니,ko,2009-12-10,107,0,0,7.7,3,1.078,['액션'],[],['KR'],2009.0,12.0,Jun Yong-taek,"Jun Yong-taek, Yu Oh-seong, Lee Gyu-ho, Lee Seo-yeon, Kim Byung-choon"
414228,경계도시 2,경계도시 2,ko,2010-03-18,104,0,0,0.0,0,0.1479,['다큐멘터리'],['Cinema Dal'],['KR'],2010.0,3.0,Hong Hyung-sook,Song Du-yul
414229,오월愛,오월愛,ko,2011-05-12,101,0,0,0.0,0,0.0743,['다큐멘터리'],[],['KR'],2011.0,5.0,Kim Tae-il,
414230,계몽영화,계몽영화,ko,2010-09-16,121,0,0,6.2,2,0.8793,['드라마'],['Indiestory'],['KR'],2010.0,9.0,Park Dong-hun,"Jung Seung-kil, Kim Ji-in, Oh Yeon-ah, Park Hyuk-kwon"
414508,브라보! 재즈 라이프,브라보! 재즈 라이프,ko,2010-12-16,105,0,0,0.0,0,0.0387,['다큐멘터리'],['KT&G Sangsangmadang'],['KR'],2010.0,12.0,Nam Moo-seong,"Kang Dae-gwan, Lee Pan-geun, Jo Sangguk, Ryu Boksung, Kim Sooyeol"
414540,용서,용서,ko,2010-12-05,93,0,0,0.0,0,0.0214,['다큐멘터리'],[],['KR'],2010.0,12.0,,
414616,2AM SHOW,2AM SHOW,ko,2010-12-09,70,0,0,0.0,0,1.0016,['음악'],['FABULOUS'],['KR'],2010.0,12.0,Myron Jung,"Jo Kwon, Lee Chang-min, Im Seul-ong, Jeong Jin-woon"
414619,"괜찮아, 울지마","괜찮아, 울지마",ko,2007-08-30,96,0,0,6.7,3,0.0806,[],[],[],2007.0,8.0,Min Byung-hun,
414623,꿈의 공장,꿈의 공장,ko,2011-09-01,87,0,0,0.0,0,0.0579,['다큐멘터리'],['Cinema Dal'],['KR'],2011.0,9.0,Kim Seong-gyun,Kim Seong-gyun
414626,달려라 장미,달려라 장미,ko,2006-02-10,87,0,0,5.0,1,1.0924,"['드라마', '코미디', '로맨스']",[],['KR'],2006.0,2.0,Kim Eung-soo,"Choi Ban-ya, Kim Tae-hun, Oh Jung-se, Jang So-yeon"
414627,물 없는 바다,물 없는 바다,ko,2011-12-08,88,0,0,0.0,0,0.6688,"['드라마', '로맨스']",[],['KR'],2011.0,12.0,Kim Gwan-cheol,"Kim Dong-hyun, Yoo Ho-rin, Shin Cheol-jin"
414666,울보 권투부,울보 권투부,ko,2015-10-29,86,0,0,0.0,0,0.1035,['다큐멘터리'],"['Indiestory', 'exposed film']",['KR'],2015.0,10.0,Lee Il-ha,
414702,위도,위도,ko,2011-10-20,108,0,0,0.0,0,0.56,"['미스터리', '스릴러']",['Jeonju Film Commission'],['KR'],2011.0,10.0,Baek Jung-min,"Jung Chan, Lee Du-il, Kim Hyun-kyoon, Jeong Min-sung, Cho Jae-ryong"
414781,날아라 펭귄,날아라 펭귄,ko,2009-09-24,110,0,0,0.0,0,2.0113,['드라마'],['National Human Rights Commission of Korea'],['KR'],2009.0,9.0,Yim Soon-rye,"Moon So-ri, Ahn Do-gyu, Choi Gyu-hwan, Cho Jin-woong, Oh Yong"
414829,올레,올레,ko,2016-08-25,104,0,0,7.0,5,1.9882,"['드라마', '코미디']","['Daemyung Culture Factory', 'Little Big Pictures', 'about Film']",['KR'],2016.0,8.0,Chae Doo-byeong,"Shin Ha-kyun, Park Hee-soon, Oh Man-seok, Yoo Da-in, Han Ye-won"
414959,고스트 메신저,고스트 메신저,ko,2014-05-22,78,0,0,0.0,0,1.7481,"['애니메이션', '액션', '판타지', 'SF', '가족']",['Studio Animal'],['KR'],2014.0,5.0,Goo Bong-hoe,"Eun-joung, Park Seong-tae, Yang Jeong-hwa, Jeong Jae-heon, Park Ji-yoon"
414970,겨울나비,겨울나비,ko,2011-07-07,90,0,0,5.0,1,0.1215,['드라마'],[],['KR'],2011.0,7.0,Kim Gyu-min,Jeong Seung-won
415138,로라의 섹스 파트너,로라의 섹스 파트너,ko,2016-07-28,60,0,0,0.0,0,1.1305,"['드라마', '로맨스']",[],['KR'],2016.0,7.0,Park Bum-soo,Yoon Ji-min
415162,YB의 나는 나비,나는 나비,ko,2010-12-02,101,0,0,6.0,1,0.0071,['다큐멘터리'],[],['KR'],2010.0,12.0,Jeong Heum Mun,
415164,미쓰 마마,미쓰 마마,ko,2012-10-18,82,0,0,0.0,0,0.0825,['다큐멘터리'],[],[],2012.0,10.0,Paik Yeon-ah,
415165,소꿉놀이,Welcome to Playhouse,ko,2016-02-25,97,0,0,0.0,0,0.1259,[],[],[],2016.0,2.0,Kim Soo-vin,
415166,시선 사이,시선 사이,ko,2016-06-09,95,0,0,5.0,1,0.2349,['드라마'],"['National Human Rights Commission of Korea', 'Jinjin Pictures', 'Luz y Sonidos']",['KR'],2016.0,6.0,Choi Equan,"Kim Dong-wan, Oh Kwang-rok, Park Joo-hee, Seo Young-hwa, Kim In-woo"
415171,청춘예찬,청춘예찬,ko,2014-01-02,121,0,0,5.0,1,1.337,['드라마'],[],['KR'],2014.0,1.0,,"Kim Nam-hee, Kang Yu-mi, Kwon Gyeom-min, Lee Dong-hwi, Kim Yu-ri"
415178,하늘을 걷는 소년,하늘을 걷는 소년,ko,2008-10-23,90,0,0,0.0,0,0.5863,['드라마'],[],['KR'],2008.0,10.0,No Zin-soo,"Huh Yi-jae, Kang San, Sun Woo-sun"
415367,탈주,탈주,ko,2010-09-02,109,0,0,0.0,0,1.5996,['드라마'],"['Generation Blue Films', 'Indiestory']",['KR'],2010.0,9.0,Leesong Hee-il,"Lee Young-hoon, So Yoo-jin, Jin Yi-han, Park Mi-hyeon, Son Cheol-min"
415460,노후 대책 없다,노후 대책 없다,ko,2017-06-29,101,0,0,10.0,1,0.1078,['다큐멘터리'],['Seoul Independent Film Festival'],['KR'],2017.0,6.0,Lee Dong-woo,"파인더스팟, 스컴레이드"
415461,안녕 히어로,안녕 히어로,ko,2017-09-07,109,0,0,0.0,0,0.1343,['다큐멘터리'],['PINKS'],['KR'],2017.0,9.0,Han Young-hee,
415464,공동정범,공동정범,ko,2018-01-25,106,0,0,8.0,2,0.2204,['다큐멘터리'],"['Atnine Film', 'Cinema Dal', 'PINKS']",['KR'],2018.0,1.0,Lee Hyuk-sang,"Lee Chung-yeon, Kim Juh-wan, Kim Chang-su, Chun Ju-seok, Jee Seok-jun"
415501,펑정지에는 펑정지에다,펑정지에는 펑정지에다,ko,2016-05-12,66,0,0,0.0,0,0.0585,[],[],"['CN', 'KR']",2016.0,5.0,Min Byung-hun,"Seo Jang-won, Yoonju"
415504,겨울냄새,winter smells,ko,2011-08-18,80,0,0,0.0,0,0.283,[],[],[],2011.0,8.0,,
415511,그라운드의 이방인,그라운드의 이방인,ko,2015-03-19,103,0,0,0.0,0,0.2735,['다큐멘터리'],['Indiestory'],['KR'],2015.0,3.0,Kim Myeong-joon,Kwon Hae-hyo
415514,"나의 아들, 나의 어머니","나의 아들, 나의 어머니",ko,2015-12-17,70,0,0,0.0,0,0.0589,[],['Indieplug'],['KR'],2015.0,12.0,Ahn Chai-min,"Ki seon Kwon, Lee Jun-kyo"
415516,링크,링크,ko,2011-07-28,105,0,0,0.0,0,0.1773,['스릴러'],[],[],2011.0,7.0,Woody Han,"Ryu Deok-hwan, Kwak Ji-min, Kim Young-jae, Jung Chan, Lee Ji-hyun-IV"
415517,법정 스님의 의자,법정 스님의 의자,ko,2011-05-12,75,0,0,0.0,0,0.2554,['다큐멘터리'],[],['KR'],2011.0,5.0,Lim Sunggu,"Choi Bool-am, Park Jaechul"
415519,약수터 부르스,Spring Blues,ko,2009-11-26,119,0,0,6.5,2,0.0261,[],[],[],2009.0,11.0,,Bae Geon-sik
415862,해로,해로,ko,2012-03-22,113,0,0,0.0,0,0.4365,['드라마'],[],['KR'],2012.0,3.0,Choi Jong-tae,"Joo Hyun, Ye Su-jeong"
415988,"굿바이, 평양","굿바이, 평양",ko,2010-02-12,82,0,0,7.0,1,0.0538,['다큐멘터리'],[],[],2010.0,2.0,Yang Yong-hi,Yang Yong-hi
415996,홍길동 2084,홍길동 2084,ko,2011-08-18,85,0,0,1.0,1,0.1335,"['애니메이션', '액션']",[],['KR'],2011.0,8.0,Lee Jeong-in,
416043,황구,황구,ko,2014-10-16,86,0,0,5.0,1,1.8155,['코미디'],[],['KR'],2014.0,10.0,Park Yong-jib,"Kwon So-hyun, Jimin, Lee Hyun-kyoung, Oh Soon-tae, Park Hee-gun"
416052,명량: 회오리 바다를 향하여,명량: 회오리 바다를 향하여,ko,2015-05-07,95,0,0,9.3,6,0.6567,"['역사', '다큐멘터리']","['Big Stone Pictures', 'Next Entertainment World']",['KR'],2015.0,5.0,Kim Han-min,"Kim Han-min, Ryohei Otani, Lee Hae-yeong, Jang Jun-nyeong, Kwon Yul"
416146,여고생,여고생,ko,2016-11-03,93,0,0,0.0,0,0.5077,['드라마'],['Korean Academy of Film Arts'],['KR'],2016.0,11.0,Park Geun-buem,"Kong Ye-ji, Park Ye-yeong, Kyul Hwi, Choi Jeong-in, Lee Sung-wook"
